,amat,avgo,Ratio,Spread
41,139.6649932861328,583.4291381835938,4.177346981919211,99.81345208296257
42,135.2162322998047,565.6392822265625,4.183220258440669,95.68297394742656
43,132.12489318847656,566.6064453125,4.2884155410762315,79.48388756374807
44,129.2959747314453,564.1348876953125,4.36312800044279,68.01654446468542
45,126.91374969482422,552.14794921875,4.350576281501732,68.26557010509153
46,132.43258666992188,566.6162719726562,4.278526050275708,80.99015581903332
47,134.715576171875,574.44140625,4.2641053289718105,84.41397215207981
48,133.20681762695312,573.884521484375,4.308221844106686,77.53676651110818
49,128.6508026123047,556.9642333984375,4.329271346070617,72.00824883769754
50,132.19436645507812,572.2628784179688,4.3289505730369635,74.16976936777617
51,129.6731719970703,565.2484741210938,4.359024040330134,68.76151823279027
52,124.80943298339844,582.2372436523438,4.665009925409967,27.80769765780288
53,118.33768463134766,557.5308837890625,4.711355351644023,20.625878660510086
54,123.231201171875,562.65966796875,4.565886420144427,39.60886802530304
55,127.6681137084961,583.2435302734375,4.568435401224415,40.88695906922847
56,124.04513549804688,574.1678466796875,4.628701031881479,32.111179519149985
57,122.7249755859375,564.515869140625,4.59984503109822,35.258346748558964
58,119.24095153808594,554.69775390625,4.651906469641663,27.909666250336233
59,123.4892807006836,579.0817260742188,4.6893278735488915,24.45844251851118
60,129.51434326171875,593.1104125976562,4.5794959667062995,40.116984567790794
61,131.01318359375,588.7630615234375,4.493922255557833,51.84955614059545
62,134.13986206054688,596.324462890625,4.445542538439925,59.6942053126149
63,133.20681762695312,591.3871459960938,4.43961620382133,60.03414199938943
64,134.4773406982422,601.2716674804688,4.471174581223171,56.40985573119265
65,130.44740295410156,589.5086059570312,4.519128726268718,48.31624660064638
66,137.5643310546875,616.1131591796875,4.478727548456998,56.778859754664
67,136.045654296875,618.5130004882812,4.546363525427865,46.89605813146291
68,136.64122009277344,622.4569091796875,4.555410942298864,45.88667463939187
69,140.39324951171875,630.9053955078125,4.4938442389649955,55.92552414278914
70,134.79498291015625,620.6964111328125,4.604744165786348,38.55022727124886
71,130.8245849609375,619.3095703125,4.733892872638714,20.373767254589854
72,126.46707916259766,616.654052734375,4.876004544562527,1.5585914860835892
73,128.4820556640625,624.3944702148438,4.85977957768224,3.746546924843603
74,120.80926513671875,604.005859375,4.999665039692544,-13.670903810331009
75,118.4468765258789,592.08544921875,4.998742614284033,-13.390666674215861
76,121.49414825439453,593.1181640625,4.8818661028890045,0.5914090192596468
77,119.07221221923828,577.33251953125,4.848591529216348,4.443473121125482
78,115.3797378540039,571.0477905273438,4.949290067289985,-7.465688705004407
79,113.71217346191406,575.434326171875,5.060446112786744,-20.06879716785833
80,115.99514770507812,582.78125,5.024186455469176,-16.16684557006685
81,112.52105712890625,564.3991088867188,5.0159421115296885,-14.902555096898748
82,114.01988220214844,576.8407592773438,5.059124322323449,-19.95906017341171
83,116.19367218017578,587.777587890625,5.0586023908357705,-20.18499586350121
84,117.01753234863281,587.8759155273438,5.02382765837065,-16.22392579518775
85,114.83381652832031,582.9681396484375,5.076624266900212,-22.075950339721015
86,111.96519470214844,577.2833862304688,5.155918209816605,-30.525727638993242
87,113.62284851074219,578.1980590820312,5.088748140541178,-23.272659988006847
88,108.1139144897461,550.8460693359375,5.095052491029558,-23.06478398622418
89,108.00473022460938,550.3247680664062,5.095376535101166,-23.08146521941755
90,113.78165435791016,569.4052734375,5.004368029721082,-13.697391931749433
91,109.5333251953125,545.2596435546875,4.978025113201092,-10.48451048508063
92,112.13394165039062,566.85791015625,5.055185805593014,-19.268786468326805
93,112.95780181884766,571.5985107421875,5.060283588546365,-19.949989349232208
94,117.93071746826172,593.7180786132812,5.03446507711671,-17.566561266100887
95,112.63024139404297,570.43798828125,5.064696490221857,-20.40345198870538
96,111.66741943359375,570.546142578125,5.1093339979743755,-25.255708994080162
97,104.96737670898438,553.6491088867188,5.274487428810163,-41.37172666894473
98,106.38679504394531,571.81494140625,5.37486763437182,-52.54367387634561
99,103.15091705322266,557.7700805664062,5.4073206181833005,-54.44292126290729
100,105.96990203857422,562.1566162109375,5.304870584916708,-44.93950128367298
101,111.03215789794922,578.5520629882812,5.210671159971819,-36.391747012325524
102,109.66236877441406,573.0738525390625,5.225802241404524,-37.66288437399878
103,115.97529602050781,598.1342163085938,5.1574278043043424,-31.617626879156017
104,110.51599884033203,561.173095703125,5.077754366712821,-21.556044924523047
105,109.92044067382812,537.2142944335938,4.887301134715188,-0.5317312620900729
106,105.672119140625,534.2440795898438,5.055676785272842,-18.494227262246834
107,109.11643981933594,517.6912231445312,4.74439254068106,15.029794914672568
108,105.8011474609375,515.5668334960938,4.872979602479685,0.818778742486149
109,107.99021911621094,522.8744506835938,4.841868596644995,4.2973517287515115
110,114.49768829345703,541.5910034179688,4.730147931282889,17.64498470826307
111,118.8857650756836,573.673828125,4.825420669663814,7.183485441247132
112,116.70664978027344,570.57568359375,4.888973204765858,-0.45550233207283597
113,113.8907241821289,564.1729125976562,4.9536335522413255,-7.9276124727351025
114,116.74645233154297,567.2415161132812,4.858747351931498,3.0747838484667973
115,114.38823699951172,554.0425415039062,4.843527237038116,4.6541483913084285
116,114.42803955078125,551.9869384765625,4.8238783137729095,6.905870118723062
117,115.0947036743164,563.5532836914062,4.896431075456726,-1.3756278408222151
118,111.90067291259766,556.0488891601562,4.969129091783655,-9.609148116409227
119,106.70662689208984,547.0593872070312,5.126761131342488,-26.212215512727578
120,101.373291015625,532.3556518554688,5.251438978866879,-37.787370980264186
121,95.8409423828125,509.09515380859375,5.311875500713896,-41.78635725284259
122,96.13945770263672,511.6031494140625,5.321469057964442,-42.8234814038983
123,96.93547058105469,518.0354614257812,5.344126957042156,-45.3336073753844
124,89.14441680908203,488.9917907714844,5.485388858606184,-54.67871556077874
125,89.38322448730469,490.4375915527344,5.486908694174402,-54.94784173384049
126,94.69666290283203,499.5809326171875,5.275591740015232,-37.91033253311143
127,93.47278594970703,491.9747009277344,5.26329343807556,-36.33449712323822
128,92.8160629272461,492.4507141113281,5.305662603867779,-40.04637487740898
129,96.87577056884766,504.856689453125,5.211382438442991,-32.44899465671595
130,97.12452697753906,501.5047912597656,5.163523641929738,-27.87140157820981
131,94.54740905761719,494.30517578125,5.228119741282603,-33.36999262826201
132,91.48273468017578,486.33203125,5.316107273686339,-40.497386526677914
133,90.52750396728516,481.770263671875,5.321810969691346,-40.64231738130603
134,85.84092712402344,473.8665466308594,5.520286913329983,-55.83072205024483
135,85.57227325439453,472.33935546875,5.519771036870207,-55.627266327199195
136,86.12947845458984,478.59686279296875,5.556713814832862,-59.13926221937355
137,90.29864501953125,494.3944396972656,5.475103636276381,-54.39414773792639
138,90.73645782470703,494.5431823730469,5.450324976631229,-52.385659897401965
139,88.17924499511719,478.84478759765625,5.430357082601145,-49.28739350442525
140,88.2886962890625,477.3671875,5.406889076004375,-47.270495175751805
141,88.63695526123047,477.7242126464844,5.38967309107739,-45.91154748303073
142,91.21407318115234,480.6100158691406,5.269033594351639,-36.099144177119214
143,94.0001449584961,490.34832763671875,5.21646352623416,-32.109673231053634
144,92.67676544189453,486.97662353515625,5.254570778481426,-35.258643363129735
145,97.74144744873047,504.7674255371094,5.164312977888743,-28.094289985047435
146,101.7215576171875,507.514404296875,4.989251208743998,-11.230112990228047
147,103.32353973388672,513.375244140625,4.968618433542253,-9.197522884317248
148,101.16433715820312,508.2581787109375,5.024084504365522,-14.719474020808814
149,100.49766540527344,508.84326171875,5.063234649946897,-18.58944187615678
150,98.4180679321289,506.8400573730469,5.149867986867758,-26.83301669649101
151,102.9454345703125,523.4011840820312,5.084258338086322,-21.08649649580438
152,104.6369857788086,529.1727905273438,5.057225096735475,-18.523340129881984
153,105.4529037475586,531.0272216796875,5.035681359243573,-16.35750709583912
154,105.87081146240234,531.9098510742188,5.024140683602059,-15.180984120218607
155,104.46781921386719,526.7927856445312,5.042632167577632,-16.97686791654841
156,108.46783447265625,542.193603515625,4.998657953776214,-12.668451886903238
157,110.50762939453125,548.2031860351562,4.9607722927253874,-8.627373940467958
158,109.07479858398438,546.8545532226562,5.013573807350141,-14.338713592623701
159,107.293701171875,540.9937133789062,5.042175891688947,-17.253856644971886
160,99.16433715820312,528.3695068359375,5.328221031649678,-44.68538150394134
161,104.52752685546875,545.8330688476562,5.221907427336199,-35.72295427344868
162,105.00513458251953,540.8944702148438,5.15112401279554,-28.431044016496497
163,109.83101654052734,553.5880737304688,5.040361922956402,-17.346129168037503
164,109.23400115966797,554.31201171875,5.074537285405383,-21.011734880670968
165,107.95040893554688,547.0628051757812,5.067723323794094,-20.087159055743808
166,105.47279357910156,534.1113891601562,5.063973097096248,-19.34367161462789
167,107.73150634765625,553.8062744140625,5.140615713910983,-27.909224756059455
168,104.10960388183594,543.8695678710938,5.224009578293891,-35.818680851511814
169,100.30860900878906,524.3532104492188,5.227399877544657,-35.03092623778444
170,101.42304229736328,525.3746948242188,5.180032889211381,-30.56127497198484
171,101.23350524902344,526.4258422851562,5.200114734644481,-32.54632637500792
172,104.74495697021484,545.555419921875,5.208417051304995,-34.37396418736073
173,98.56002044677734,516.52880859375,5.240753870101689,-35.82232675684939
174,96.30550384521484,509.90435791015625,5.294654381640432,-40.30653245541809
175,94.2904052734375,502.1791687011719,5.325877720483619,-42.510317641453454
176,93.84149932861328,494.95965576171875,5.274421863492117,-37.502694330804204
177,91.58699035644531,487.9187316894531,5.327380338523336,-41.570389048464094
178,91.01837158203125,496.0604553222656,5.450113495770313,-52.51386209977032
179,90.07068634033203,494.0572509765625,5.485216900754675,-55.1801774644952
180,91.71668243408203,500.92962646484375,5.461706781913621,-53.94225338825866
181,93.56218719482422,507.6730651855469,5.426049565605184,-51.5923555486891
182,96.27558135986328,518.0560302734375,5.380970158331467,-48.60564157194413
183,96.06608581542969,524.66064453125,5.461455414549444,-56.24250106365467
184,90.17044067382812,499.4619140625,5.539086981610685,-60.09332205255525
185,90.41983032226562,506.5028991699219,5.601679381223048,-65.90549211916503
186,88.70401000976562,495.98114013671875,5.5914173449668745,-63.83807680287548
187,88.65413665771484,498.3215026855469,5.620961654722539,-66.4241798045238
188,89.50206756591797,497.6669616699219,5.560396259040517,-61.591637576348305
189,87.90596008300781,488.9599914550781,5.562307618202032,-60.749151288728214
190,86.87845611572266,482.1400146484375,5.549592340893166,-58.99198417529139
191,84.83343505859375,477.6099853515625,5.629973429953429,-64.5383660266808
192,84.08525848388672,468.67999267578125,5.573866348589444,-59.294856065572716
193,82.73854064941406,462.260009765625,5.586997379182064,-59.51054204182803
194,83.94560241699219,464.75,5.536323364402062,-56.05298928681985
195,85.79110717773438,465.9599914550781,5.431332066734419,-48.169644181625344
196,84.2149429321289,450.1300048828125,5.34501347635638,-40.10587542924479
197,81.73099517822266,444.010009765625,5.432578042117516,-46.22501044321943
198,86.04049682617188,456.7799987792969,5.3088954112170255,-37.760836465032
199,89.19282531738281,479.8599853515625,5.38002898376673,-45.308387397527426
200,89.00328826904297,484.79998779296875,5.446989625006825,-51.182293781019254
201,87.90596008300781,479.5,5.4546927142052475,-51.28915983365009
202,82.39936065673828,460.4800109863281,5.588393008346381,-59.401781339788315
203,78.99765014648438,437.70001220703125,5.540671290796745,-53.3829956488368
204,76.11466979980469,430.760009765625,5.659355954622171,-60.64827251457625
205,75.82537078857422,430.57000732421875,5.678442490242321,-61.88373010536996
206,79.22708892822266,437.9700012207031,5.528033493916338,-52.5224733212721
207,74.63825988769531,427.1000061035156,5.722266391876673,-64.26296817447455
208,74.22926330566406,435.3699951171875,5.865207005011009,-74.54820182556237
209,75.04727172851562,434.8299865722656,5.794081204514245,-69.97762882133473
210,77.07233428955078,435.29998779296875,5.647940883139767,-60.46956018558579
211,78.46894073486328,430.29998779296875,5.483698183806234,-48.5880756618801
212,82.21980285644531,449.7300109863281,5.4698502716134065,-49.53651463596769
213,84.73368072509766,456.5199890136719,5.387703981546185,-43.93988818666763
214,87.31739044189453,460.07000732421875,5.268939039473161,-34.759220275938034
215,87.9259033203125,461.17999267578125,5.245098148104441,-32.87088640209275
216,86.32979583740234,455.3999938964844,5.275119551472199,-34.955371550019535
217,89.50206756591797,472.8999938964844,5.283676754709551,-36.824669802910805
218,88.07554626464844,470.1199951171875,5.337690369862437,-41.07355470832748
219,89.5718994140625,467.8999938964844,5.223736428023381,-31.480588058278084
220,87.54682922363281,456.0299987792969,5.208983612809063,-29.588700389779586
221,86.09037780761719,444.1199951171875,5.158764619544883,-24.855054757865428
222,91.47725677490234,465.29998779296875,5.0865100703438255,-19.492334295763367
223,94.80915069580078,475.2200012207031,5.01238538403816,-12.99514119531123
224,97.2232666015625,482.1099853515625,4.958792295339461,-7.990076939641124
225,94.15074920654297,469.4700012207031,4.986365006940141,-10.489276058013086
226,104.53546142578125,506.57000732421875,4.845915447399412,3.5792031763974883
227,110.26152038574219,518.0900268554688,4.698738281886257,20.273134860287957
228,107.34861755371094,513.219970703125,4.780871728006557,10.790474952241272
229,110.19168853759766,524.4199829101562,4.7591609664028605,13.599097060967853
230,103.96685028076172,511.7300109863281,4.9220497649433925,-4.382512311968679
231,104.1962890625,512.1099853515625,4.914858196575349,-3.6319753359664837
232,104.4456787109375,515.1599731445312,4.932324434123132,-5.453148088123196
233,104.88461303710938,517.4400024414062,4.933421475830111,-5.570420809863588
234,106.77999877929688,530.0499877929688,4.963944501334251,-8.841291556096206
235,107.66999816894531,533.6400146484375,4.956255444632788,-8.046033604575012
236,105.81999969482422,529.9099731445312,5.007654268311718,-13.431470488493954
237,103.47000122070312,522.2100219726562,5.046970289086729,-17.31064254397732
238,103.25,521.3900146484375,5.0497822241979415,-17.574644963911037
239,109.5999984741211,551.030029296875,5.027646322704877,-15.92637766872512
240,107.01000213623047,550.75,5.146715157512665,-28.40801059635798
241,106.70999908447266,540.7999877929688,5.067941077994634,-19.936200329941396
242,106.43000030517578,530.6400146484375,4.985812394314463,-11.155862280790796
243,104.70999908447266,525.8200073242188,5.021679036593479,-14.810799219323979
244,106.11000061035156,518.5,4.886438573344214,-0.5925788259650453
245,108.61000061035156,531.0800170898438,4.8897892837248245,-0.8543717181430956
246,107.33999633789062,544.719970703125,5.074715756356336,-20.752004275491156
247,109.37000274658203,556.6300048828125,5.089421147520342,-22.65960882919516
248,111.87000274658203,571.0399780273438,5.104495968601295,-24.75135777606071
249,109.63999938964844,574.4400024414062,5.2393287635829875,-39.139254715025274
250,104.55999755859375,558.0,5.336648938685234,-47.72989286541251
251,104.7300033569336,555.9099731445312,5.308029746260172,-44.802198194402465
